code_module,code_presentation,id_student,final_result,module_presentation_length,boundary_day
FFF,2014B,634480,Withdrawn,241,60
FFF,2014B,634500,Pass,241,60
FFF,2014B,634536,Pass,241,60
FFF,2014B,634539,Fail,241,60
FFF,2014B,634616,Pass,241,60
FFF,2014B,634635,Fail,241,60
FFF,2014B,634636,Pass,241,60
FFF,2014B,634638,Fail,241,60
FFF,2014B,634682,Fail,241,60
FFF,2014B,634701,Withdrawn,241,60
FFF,2014B,634774,Withdrawn,241,60
FFF,2014B,634784,Fail,241,60
FFF,2014B,634796,Withdrawn,241,60
FFF,2014B,634820,Withdrawn,241,60
FFF,2014B,634859,Fail,241,60
FFF,2014B,634918,Fail,241,60
FFF,2014B,634919,Pass,241,60
FFF,2014B,634924,Distinction,241,60
FFF,2014B,634946,Withdrawn,241,60
FFF,2014B,634979,Withdrawn,241,60
FFF,2014B,634999,Distinction,241,60
FFF,2014B,635034,Pass,241,60
FFF,2014B,635046,Fail,241,60
FFF,2014B,635079,Withdrawn,241,60
FFF,2014B,635124,Fail,241,60
FFF,2014B,1006742,Fail,241,60
FFF,2014B,1017773,Fail,241,60
FFF,2014B,1045091,Fail,241,60
FFF,2014B,1072259,Pass,241,60
FFF,2014B,1290731,Withdrawn,241,60
FFF,2014B,1340760,Pass,241,60
FFF,2014B,1398489,Pass,241,60
FFF,2014B,1425806,Pass,241,60
FFF,2014B,1450604,Withdrawn,241,60
FFF,2014B,1465407,Pass,241,60
FFF,2014B,1498823,Fail,241,60
FFF,2014B,1514245,Withdrawn,241,60
FFF,2014B,1526059,Pass,241,60
FFF,2014B,1528232,Withdrawn,241,60
FFF,2014B,1548052,Fail,241,60
FFF,2014B,1578222,Pass,241,60
FFF,2014B,1588621,Withdrawn,241,60
FFF,2014B,1615392,Pass,241,60
FFF,2014B,1627052,Pass,241,60
FFF,2014B,1641117,Pass,241,60
FFF,2014B,1683192,Withdrawn,241,60
FFF,2014B,1683803,Pass,241,60
FFF,2014B,1738364,Pass,241,60
FFF,2014B,1744817,Distinction,241,60
FFF,2014B,1757662,Pass,241,60
FFF,2014B,1768223,Pass,241,60
FFF,2014B,1773925,Withdrawn,241,60
FFF,2014B,1799963,Withdrawn,241,60
FFF,2014B,1821249,Fail,241,60
FFF,2014B,1875728,Pass,241,60
FFF,2014B,1884024,Fail,241,60
FFF,2014B,1892879,Fail,241,60
FFF,2014B,1919240,Distinction,241,60
FFF,2014B,1928947,Fail,241,60
FFF,2014B,1933534,Fail,241,60
FFF,2014B,1936935,Withdrawn,241,60
FFF,2014B,1939193,Fail,241,60
FFF,2014B,1961652,Withdrawn,241,60
FFF,2014B,1962128,Withdrawn,241,60
FFF,2014B,1984169,Withdrawn,241,60
FFF,2014B,1999952,Pass,241,60
FFF,2014B,2010245,Fail,241,60
FFF,2014B,2022750,Withdrawn,241,60
FFF,2014B,2025233,Pass,241,60
FFF,2014B,2055321,Fail,241,60
FFF,2014B,2058815,Withdrawn,241,60
FFF,2014B,2074627,Pass,241,60
FFF,2014B,2095576,Pass,241,60
FFF,2014B,2097046,Fail,241,60
FFF,2014B,2114529,Withdrawn,241,60
FFF,2014B,2131008,Pass,241,60
FFF,2014B,2156172,Withdrawn,241,60
FFF,2014B,2161710,Withdrawn,241,60
FFF,2014B,2164266,Fail,241,60
FFF,2014B,2176759,Pass,241,60
FFF,2014B,2186992,Distinction,241,60
FFF,2014B,2209846,Withdrawn,241,60
FFF,2014B,2222615,Pass,241,60
FFF,2014B,2238019,Fail,241,60
FFF,2014B,2239539,Withdrawn,241,60
FFF,2014B,2242595,Fail,241,60
FFF,2014B,2242732,Pass,241,60
FFF,2014B,2244285,Pass,241,60
FFF,2014B,2256318,Pass,241,60
FFF,2014B,2257112,Distinction,241,60
FFF,2014B,2264054,Pass,241,60
FFF,2014B,2265419,Withdrawn,241,60
FFF,2014B,2270880,Pass,241,60
FFF,2014B,2298316,Withdrawn,241,60
FFF,2014B,2299808,Distinction,241,60
FFF,2014B,2303413,Pass,241,60
FFF,2014B,2306016,Distinction,241,60
FFF,2014B,2322813,Withdrawn,241,60
FFF,2014B,2327494,Pass,241,60
FFF,2014B,2336654,Fail,241,60
FFF,2014B,2337362,Pass,241,60
FFF,2014B,2345438,Pass,241,60
FFF,2014B,2355214,Fail,241,60
FFF,2014B,2360071,Withdrawn,241,60
FFF,2014B,2381745,Withdrawn,241,60
FFF,2014B,2383307,Pass,241,60
FFF,2014B,2410519,Distinction,241,60
FFF,2014B,2413895,Fail,241,60
FFF,2014B,2419081,Withdrawn,241,60
FFF,2014B,2426332,Pass,241,60
FFF,2014B,2436584,Withdrawn,241,60
FFF,2014B,2437930,Pass,241,60
FFF,2014B,2448082,Fail,241,60
FFF,2014B,2462281,Withdrawn,241,60
FFF,2014B,2463282,Withdrawn,241,60
FFF,2014B,2465589,Withdrawn,241,60
FFF,2014B,2480886,Withdrawn,241,60
FFF,2014B,2481482,Pass,241,60
FFF,2014B,2492219,Pass,241,60
FFF,2014B,2492787,Distinction,241,60
FFF,2014B,2494338,Withdrawn,241,60
FFF,2014B,2503799,Fail,241,60
FFF,2014B,2516163,Distinction,241,60
FFF,2014B,2517983,Withdrawn,241,60
FFF,2014B,2523915,Pass,241,60
FFF,2014B,2524794,Withdrawn,241,60
FFF,2014B,2525633,Withdrawn,241,60
FFF,2014B,2532785,Distinction,241,60
FFF,2014B,2540424,Withdrawn,241,60
FFF,2014B,2543637,Fail,241,60
FFF,2014B,2545629,Pass,241,60
FFF,2014B,2554552,Pass,241,60
FFF,2014B,2558365,Withdrawn,241,60
FFF,2014B,2561313,Pass,241,60
FFF,2014B,2561862,Distinction,241,60
FFF,2014B,2564619,Pass,241,60
FFF,2014B,2569942,Pass,241,60
FFF,2014B,2570929,Pass,241,60
FFF,2014B,2575119,Fail,241,60
FFF,2014B,2581536,Pass,241,60
FFF,2014B,2581654,Pass,241,60
FFF,2014B,2583997,Fail,241,60
FFF,2014B,2585330,Pass,241,60
FFF,2014B,2589352,Pass,241,60
FFF,2014B,2590531,Withdrawn,241,60
FFF,2014B,2593175,Withdrawn,241,60
FFF,2014B,2595058,Fail,241,60
FFF,2014B,2602542,Withdrawn,241,60
FFF,2014B,2604975,Pass,241,60
FFF,2014B,2606636,Distinction,241,60
FFF,2014B,2606890,Pass,241,60
FFF,2014B,2609955,Fail,241,60
FFF,2014B,2616978,Distinction,241,60
FFF,2014B,2619719,Withdrawn,241,60
FFF,2014B,2620930,Distinction,241,60
FFF,2014B,2625021,Fail,241,60
FFF,2014B,2630284,Withdrawn,241,60
FFF,2014B,2634654,Fail,241,60
FFF,2014B,2636921,Withdrawn,241,60
FFF,2014B,2652268,Fail,241,60
FFF,2014B,2653007,Fail,241,60
FFF,2014B,2659650,Pass,241,60
FFF,2014B,2661827,Pass,241,60
FFF,2014B,2666213,Pass,241,60
FFF,2014B,2666831,Pass,241,60
FFF,2014B,2667478,Withdrawn,241,60
FFF,2014B,2674773,Pass,241,60
FFF,2014B,2675061,Fail,241,60
FFF,2014B,2681270,Pass,241,60
FFF,2014B,2684417,Withdrawn,241,60
FFF,2014B,2689210,Pass,241,60
FFF,2014B,2697630,Pass,241,60
FFF,2014B,2697885,Pass,241,60
FFF,2014J,31296,Fail,269,67
FFF,2014J,35747,Withdrawn,269,67
FFF,2014J,35796,Fail,269,67
FFF,2014J,40857,Withdrawn,269,67
FFF,2014J,40878,Distinction,269,67
FFF,2014J,42552,Pass,269,67
FFF,2014J,43958,Fail,269,67
FFF,2014J,45423,Fail,269,67
FFF,2014J,47861,Pass,269,67
FFF,2014J,52275,Fail,269,67
FFF,2014J,54772,Withdrawn,269,67
FFF,2014J,56637,Distinction,269,67
FFF,2014J,56667,Fail,269,67
FFF,2014J,58884,Distinction,269,67
FFF,2014J,61297,Withdrawn,269,67
FFF,2014J,63112,Withdrawn,269,67
FFF,2014J,64427,Distinction,269,67
FFF,2014J,64777,Withdrawn,269,67
FFF,2014J,66892,Withdrawn,269,67
FFF,2014J,69439,Withdrawn,269,67
FFF,2014J,71159,Pass,269,67
FFF,2014J,74165,Pass,269,67
FFF,2014J,75107,Distinction,269,67
FFF,2014J,77692,Pass,269,67
FFF,2014J,77995,Pass,269,67
FFF,2014J,79610,Pass,269,67
FFF,2014J,80438,Pass,269,67
FFF,2014J,82201,Fail,269,67
FFF,2014J,84604,Distinction,269,67
FFF,2014J,85241,Withdrawn,269,67
FFF,2014J,87264,Distinction,269,67
FFF,2014J,87322,Pass,269,67
FFF,2014J,90651,Withdrawn,269,67
FFF,2014J,91801,Withdrawn,269,67
FFF,2014J,94749,Fail,269,67
FFF,2014J,98256,Withdrawn,269,67
FFF,2014J,101217,Fail,269,67
FFF,2014J,102854,Distinction,269,67
FFF,2014J,103594,Withdrawn,269,67
FFF,2014J,105125,Withdrawn,269,67
FFF,2014J,105939,Pass,269,67
FFF,2014J,107455,Fail,269,67
FFF,2014J,108949,Fail,269,67
FFF,2014J,109577,Pass,269,67
FFF,2014J,109907,Withdrawn,269,67
FFF,2014J,110820,Withdrawn,269,67
FFF,2014J,113702,Withdrawn,269,67
FFF,2014J,116529,Fail,269,67
FFF,2014J,119310,Pass,269,67
FFF,2014J,119865,Distinction,269,67
FFF,2014J,125063,Fail,269,67
FFF,2014J,127179,Withdrawn,269,67
FFF,2014J,129907,Distinction,269,67
FFF,2014J,130409,Pass,269,67
FFF,2014J,131597,Pass,269,67
FFF,2014J,132423,Withdrawn,269,67
FFF,2014J,132475,Pass,269,67
FFF,2014J,135280,Distinction,269,67
FFF,2014J,136944,Pass,269,67
FFF,2014J,139206,Distinction,269,67
FFF,2014J,142310,Pass,269,67
FFF,2014J,143755,Pass,269,67
FFF,2014J,144959,Withdrawn,269,67
FFF,2014J,149178,Pass,269,67
FFF,2014J,149964,Withdrawn,269,67
FFF,2014J,150282,Pass,269,67
FFF,2014J,152524,Distinction,269,67
FFF,2014J,152917,Distinction,269,67
FFF,2014J,155938,Pass,269,67
FFF,2014J,157225,Withdrawn,269,67
FFF,2014J,159906,Pass,269,67
FFF,2014J,159947,Fail,269,67
FFF,2014J,161837,Withdrawn,269,67
FFF,2014J,164148,Pass,269,67
FFF,2014J,166123,Pass,269,67
FFF,2014J,166607,Withdrawn,269,67
FFF,2014J,169596,Fail,269,67
FFF,2014J,170874,Pass,269,67
FFF,2014J,171692,Withdrawn,269,67
FFF,2014J,172493,Pass,269,67
FFF,2014J,173412,Withdrawn,269,67
FFF,2014J,177492,Distinction,269,67
FFF,2014J,184627,Withdrawn,269,67
FFF,2014J,184720,Fail,269,67
FFF,2014J,185994,Pass,269,67
FFF,2014J,191504,Withdrawn,269,67
FFF,2014J,194163,Pass,269,67
FFF,2014J,195246,Fail,269,67
FFF,2014J,195552,Pass,269,67
FFF,2014J,197188,Withdrawn,269,67
FFF,2014J,197536,Pass,269,67
FFF,2014J,199009,Pass,269,67
FFF,2014J,204117,Withdrawn,269,67
FFF,2014J,226955,Fail,269,67
FFF,2014J,228633,Pass,269,67
FFF,2014J,229498,Pass,269,67
FFF,2014J,230656,Withdrawn,269,67
FFF,2014J,230947,Fail,269,67
FFF,2014J,231980,Withdrawn,269,67
FFF,2014J,232173,Pass,269,67
FFF,2014J,234031,Withdrawn,269,67
FFF,2014J,234661,Pass,269,67
FFF,2014J,235747,Withdrawn,269,67
FFF,2014J,235768,Pass,269,67
FFF,2014J,235971,Pass,269,67
FFF,2014J,236090,Fail,269,67
FFF,2014J,237891,Pass,269,67
FFF,2014J,238301,Withdrawn,269,67
FFF,2014J,242636,Fail,269,67
FFF,2014J,249357,Pass,269,67
FFF,2014J,251166,Fail,269,67
FFF,2014J,251397,Withdrawn,269,67
FFF,2014J,251916,Withdrawn,269,67
FFF,2014J,253633,Pass,269,67
FFF,2014J,253763,Distinction,269,67
FFF,2014J,258245,Pass,269,67
FFF,2014J,258509,Pass,269,67
FFF,2014J,258978,Pass,269,67
FFF,2014J,260275,Withdrawn,269,67
FFF,2014J,261863,Withdrawn,269,67
FFF,2014J,262025,Pass,269,67
FFF,2014J,262332,Withdrawn,269,67
FFF,2014J,262394,Fail,269,67
FFF,2014J,263143,Withdrawn,269,67
FFF,2014J,263862,Distinction,269,67
FFF,2014J,264589,Fail,269,67
FFF,2014J,265497,Pass,269,67
FFF,2014J,268727,Withdrawn,269,67
FFF,2014J,268823,Fail,269,67
FFF,2014J,269584,Pass,269,67
FFF,2014J,270421,Pass,269,67
FFF,2014J,271702,Withdrawn,269,67
FFF,2014J,272704,Withdrawn,269,67
FFF,2014J,275127,Withdrawn,269,67
FFF,2014J,276265,Pass,269,67
FFF,2014J,276337,Withdrawn,269,67
FFF,2014J,277384,Withdrawn,269,67
FFF,2014J,278380,Pass,269,67
FFF,2014J,279440,Pass,269,67
FFF,2014J,279653,Distinction,269,67
FFF,2014J,279883,Withdrawn,269,67
FFF,2014J,281134,Pass,269,67
FFF,2014J,281970,Withdrawn,269,67
FFF,2014J,282849,Pass,269,67
FFF,2014J,283402,Pass,269,67
FFF,2014J,286778,Distinction,269,67
FFF,2014J,287079,Fail,269,67
FFF,2014J,287258,Pass,269,67
FFF,2014J,287715,Withdrawn,269,67
FFF,2014J,289179,Withdrawn,269,67
FFF,2014J,289247,Distinction,269,67
FFF,2014J,289618,Withdrawn,269,67
FFF,2014J,289676,Fail,269,67
FFF,2014J,294112,Fail,269,67
FFF,2014J,294219,Distinction,269,67
FFF,2014J,294920,Withdrawn,269,67
FFF,2014J,294929,Pass,269,67
FFF,2014J,295893,Fail,269,67
FFF,2014J,297218,Pass,269,67
FFF,2014J,297341,Pass,269,67
FFF,2014J,300848,Withdrawn,269,67
FFF,2014J,301074,Pass,269,67
FFF,2014J,301561,Withdrawn,269,67
FFF,2014J,305064,Pass,269,67
FFF,2014J,305659,Distinction,269,67
FFF,2014J,310205,Fail,269,67
FFF,2014J,312126,Withdrawn,269,67
FFF,2014J,312231,Pass,269,67
FFF,2014J,312960,Pass,269,67
FFF,2014J,315795,Pass,269,67
FFF,2014J,316061,Withdrawn,269,67
FFF,2014J,316082,Distinction,269,67
FFF,2014J,318139,Withdrawn,269,67
FFF,2014J,318147,Pass,269,67
FFF,2014J,318289,Withdrawn,269,67
FFF,2014J,319073,Pass,269,67
FFF,2014J,319461,Withdrawn,269,67
FFF,2014J,320133,Distinction,269,67
FFF,2014J,320612,Distinction,269,67
FFF,2014J,322499,Withdrawn,269,67
FFF,2014J,324331,Fail,269,67
FFF,2014J,325750,Pass,269,67
FFF,2014J,327664,Withdrawn,269,67
FFF,2014J,328377,Withdrawn,269,67
FFF,2014J,328797,Fail,269,67
FFF,2014J,329095,Withdrawn,269,67
FFF,2014J,329895,Pass,269,67
FFF,2014J,331789,Pass,269,67
FFF,2014J,332237,Fail,269,67
FFF,2014J,332676,Withdrawn,269,67
FFF,2014J,333993,Pass,269,67
FFF,2014J,334224,Withdrawn,269,67
FFF,2014J,335095,Pass,269,67
FFF,2014J,337000,Pass,269,67
FFF,2014J,338689,Pass,269,67
FFF,2014J,338806,Pass,269,67
FFF,2014J,339519,Pass,269,67
FFF,2014J,340831,Withdrawn,269,67
FFF,2014J,341093,Fail,269,67
FFF,2014J,341457,Withdrawn,269,67
FFF,2014J,341629,Fail,269,67
FFF,2014J,343709,Pass,269,67
FFF,2014J,345271,Distinction,269,67
FFF,2014J,347197,Distinction,269,67
FFF,2014J,348108,Pass,269,67
FFF,2014J,348324,Pass,269,67
FFF,2014J,348906,Withdrawn,269,67
FFF,2014J,349515,Pass,269,67
FFF,2014J,349777,Withdrawn,269,67
FFF,2014J,351147,Pass,269,67
FFF,2014J,351293,Withdrawn,269,67
FFF,2014J,354698,Pass,269,67
FFF,2014J,354713,Fail,269,67
FFF,2014J,355293,Pass,269,67
FFF,2014J,357851,Fail,269,67
FFF,2014J,360278,Withdrawn,269,67
FFF,2014J,360752,Withdrawn,269,67
FFF,2014J,364066,Distinction,269,67
FFF,2014J,366140,Pass,269,67
FFF,2014J,367151,Withdrawn,269,67
FFF,2014J,368389,Withdrawn,269,67
FFF,2014J,369242,Pass,269,67
FFF,2014J,369450,Pass,269,67
FFF,2014J,369644,Withdrawn,269,67
FFF,2014J,370735,Pass,269,67
FFF,2014J,372345,Pass,269,67
FFF,2014J,372509,Pass,269,67
FFF,2014J,372511,Pass,269,67
FFF,2014J,374353,Withdrawn,269,67
FFF,2014J,375527,Pass,269,67
FFF,2014J,375993,Withdrawn,269,67
FFF,2014J,378705,Fail,269,67
FFF,2014J,378946,Pass,269,67
FFF,2014J,379278,Fail,269,67
FFF,2014J,379311,Fail,269,67
FFF,2014J,379563,Withdrawn,269,67
FFF,2014J,380952,Pass,269,67
FFF,2014J,381257,Pass,269,67
FFF,2014J,381414,Pass,269,67
FFF,2014J,381428,Withdrawn,269,67
FFF,2014J,381528,Withdrawn,269,67
FFF,2014J,381529,Withdrawn,269,67
FFF,2014J,383445,Fail,269,67
FFF,2014J,383602,Pass,269,67
FFF,2014J,383629,Pass,269,67
FFF,2014J,384107,Fail,269,67
FFF,2014J,384331,Withdrawn,269,67
FFF,2014J,386121,Withdrawn,269,67
FFF,2014J,386389,Pass,269,67
FFF,2014J,386956,Withdrawn,269,67
FFF,2014J,389853,Withdrawn,269,67
FFF,2014J,390070,Fail,269,67
FFF,2014J,393141,Fail,269,67
FFF,2014J,395758,Withdrawn,269,67
FFF,2014J,396136,Withdrawn,269,67
FFF,2014J,396683,Pass,269,67
FFF,2014J,396834,Pass,269,67
FFF,2014J,396907,Fail,269,67
FFF,2014J,397219,Distinction,269,67
FFF,2014J,397292,Fail,269,67
FFF,2014J,397671,Distinction,269,67
FFF,2014J,398550,Distinction,269,67
FFF,2014J,398630,Pass,269,67
FFF,2014J,399429,Distinction,269,67
FFF,2014J,402695,Pass,269,67
FFF,2014J,405193,Pass,269,67
FFF,2014J,407232,Pass,269,67
FFF,2014J,408499,Withdrawn,269,67
FFF,2014J,408872,Withdrawn,269,67
FFF,2014J,410407,Distinction,269,67
FFF,2014J,410883,Pass,269,67
FFF,2014J,411304,Pass,269,67
FFF,2014J,411688,Fail,269,67
FFF,2014J,412353,Pass,269,67
FFF,2014J,413180,Pass,269,67
FFF,2014J,413709,Pass,269,67
FFF,2014J,413949,Pass,269,67
FFF,2014J,416199,Pass,269,67
FFF,2014J,416407,Pass,269,67
FFF,2014J,416426,Withdrawn,269,67
FFF,2014J,418201,Fail,269,67
FFF,2014J,418486,Withdrawn,269,67
FFF,2014J,419059,Distinction,269,67
FFF,2014J,419081,Fail,269,67
FFF,2014J,420834,Withdrawn,269,67
FFF,2014J,421070,Withdrawn,269,67
FFF,2014J,423210,Pass,269,67
FFF,2014J,423488,Fail,269,67
FFF,2014J,423781,Pass,269,67
FFF,2014J,425467,Withdrawn,269,67
FFF,2014J,426410,Fail,269,67
FFF,2014J,427256,Pass,269,67
FFF,2014J,427485,Withdrawn,269,67
FFF,2014J,429832,Fail,269,67
FFF,2014J,431139,Pass,269,67
FFF,2014J,434476,Pass,269,67
FFF,2014J,435294,Withdrawn,269,67
FFF,2014J,438063,Fail,269,67
FFF,2014J,438644,Fail,269,67
FFF,2014J,439950,Fail,269,67
FFF,2014J,439995,Pass,269,67
FFF,2014J,440818,Pass,269,67
FFF,2014J,441020,Withdrawn,269,67
FFF,2014J,441165,Pass,269,67
FFF,2014J,441170,Withdrawn,269,67
FFF,2014J,441421,Fail,269,67
FFF,2014J,441540,Withdrawn,269,67
FFF,2014J,442199,Pass,269,67
FFF,2014J,442347,Withdrawn,269,67
FFF,2014J,442563,Pass,269,67
FFF,2014J,442725,Fail,269,67
FFF,2014J,442802,Pass,269,67
FFF,2014J,443151,Pass,269,67
FFF,2014J,443514,Pass,269,67
FFF,2014J,443696,Fail,269,67
FFF,2014J,444011,Pass,269,67
FFF,2014J,444619,Pass,269,67
FFF,2014J,444907,Pass,269,67
FFF,2014J,445459,Withdrawn,269,67
FFF,2014J,445686,Pass,269,67
FFF,2014J,446778,Withdrawn,269,67
FFF,2014J,464522,Withdrawn,269,67
FFF,2014J,465009,Withdrawn,269,67
FFF,2014J,465078,Withdrawn,269,67
FFF,2014J,465121,Fail,269,67
FFF,2014J,465245,Withdrawn,269,67
FFF,2014J,465294,Pass,269,67
FFF,2014J,466120,Fail,269,67
FFF,2014J,466717,Withdrawn,269,67
FFF,2014J,466807,Withdrawn,269,67
FFF,2014J,466987,Pass,269,67
FFF,2014J,467312,Withdrawn,269,67
FFF,2014J,467363,Fail,269,67
FFF,2014J,468623,Withdrawn,269,67
FFF,2014J,469499,Pass,269,67
FFF,2014J,470121,Withdrawn,269,67
FFF,2014J,471284,Fail,269,67
FFF,2014J,471374,Withdrawn,269,67
FFF,2014J,472401,Withdrawn,269,67
FFF,2014J,474667,Pass,269,67
FFF,2014J,475015,Pass,269,67
FFF,2014J,475566,Withdrawn,269,67
FFF,2014J,475699,Withdrawn,269,67
FFF,2014J,476401,Pass,269,67
FFF,2014J,476629,Pass,269,67
FFF,2014J,477833,Fail,269,67
FFF,2014J,479939,Pass,269,67
FFF,2014J,480303,Fail,269,67
FFF,2014J,481240,Withdrawn,269,67
FFF,2014J,481717,Pass,269,67
FFF,2014J,482644,Pass,269,67
FFF,2014J,483037,Pass,269,67
FFF,2014J,483656,Withdrawn,269,67
FFF,2014J,484010,Fail,269,67
FFF,2014J,484494,Withdrawn,269,67
FFF,2014J,484594,Pass,269,67
FFF,2014J,485228,Fail,269,67
FFF,2014J,486087,Distinction,269,67
FFF,2014J,486964,Pass,269,67
FFF,2014J,488136,Withdrawn,269,67
FFF,2014J,488525,Pass,269,67
FFF,2014J,489048,Withdrawn,269,67
FFF,2014J,489104,Withdrawn,269,67
FFF,2014J,489493,Withdrawn,269,67
FFF,2014J,489553,Fail,269,67
FFF,2014J,490297,Fail,269,67
FFF,2014J,491077,Withdrawn,269,67
FFF,2014J,491126,Pass,269,67
FFF,2014J,491756,Withdrawn,269,67
FFF,2014J,491863,Pass,269,67
FFF,2014J,491959,Withdrawn,269,67
FFF,2014J,492024,Pass,269,67
FFF,2014J,492557,Withdrawn,269,67
FFF,2014J,493793,Pass,269,67
FFF,2014J,494046,Pass,269,67
FFF,2014J,494184,Pass,269,67
FFF,2014J,496493,Withdrawn,269,67
FFF,2014J,496815,Withdrawn,269,67
FFF,2014J,497415,Pass,269,67
FFF,2014J,498442,Distinction,269,67
FFF,2014J,499244,Withdrawn,269,67
FFF,2014J,499404,Pass,269,67
FFF,2014J,500068,Pass,269,67
FFF,2014J,500618,Pass,269,67
FFF,2014J,501444,Distinction,269,67
FFF,2014J,501897,Withdrawn,269,67
FFF,2014J,502011,Pass,269,67
FFF,2014J,503684,Withdrawn,269,67
FFF,2014J,504270,Fail,269,67
FFF,2014J,504700,Withdrawn,269,67
FFF,2014J,505773,Distinction,269,67
FFF,2014J,506705,Pass,269,67
FFF,2014J,507031,Withdrawn,269,67
FFF,2014J,507311,Fail,269,67
FFF,2014J,507743,Pass,269,67
FFF,2014J,507935,Distinction,269,67
FFF,2014J,508626,Pass,269,67
FFF,2014J,509177,Withdrawn,269,67
FFF,2014J,509536,Pass,269,67
FFF,2014J,510762,Fail,269,67
FFF,2014J,511246,Fail,269,67
FFF,2014J,511309,Pass,269,67
FFF,2014J,511350,Fail,269,67
FFF,2014J,511859,Withdrawn,269,67
FFF,2014J,511981,Pass,269,67
FFF,2014J,512335,Withdrawn,269,67
FFF,2014J,513272,Fail,269,67
FFF,2014J,513422,Pass,269,67
FFF,2014J,513428,Pass,269,67
FFF,2014J,514078,Pass,269,67
FFF,2014J,514556,Fail,269,67
FFF,2014J,516602,Distinction,269,67
FFF,2014J,517551,Pass,269,67
FFF,2014J,518599,Withdrawn,269,67
FFF,2014J,519115,Fail,269,67
FFF,2014J,520265,Fail,269,67
FFF,2014J,521032,Withdrawn,269,67
FFF,2014J,521115,Pass,269,67
FFF,2014J,521153,Fail,269,67
FFF,2014J,521255,Fail,269,67
FFF,2014J,521703,Withdrawn,269,67
FFF,2014J,522082,Pass,269,67
FFF,2014J,523017,Pass,269,67
FFF,2014J,523249,Pass,269,67
FFF,2014J,523589,Withdrawn,269,67
FFF,2014J,524827,Withdrawn,269,67
FFF,2014J,525523,Withdrawn,269,67
FFF,2014J,526721,Distinction,269,67
FFF,2014J,526819,Fail,269,67
FFF,2014J,527619,Withdrawn,269,67
FFF,2014J,529693,Pass,269,67
FFF,2014J,529991,Pass,269,67
FFF,2014J,530148,Withdrawn,269,67
FFF,2014J,530196,Withdrawn,269,67
FFF,2014J,531018,Distinction,269,67
FFF,2014J,531871,Pass,269,67
FFF,2014J,532254,Pass,269,67
FFF,2014J,532744,Withdrawn,269,67
FFF,2014J,533418,Distinction,269,67
FFF,2014J,534018,Withdrawn,269,67
FFF,2014J,534112,Withdrawn,269,67
FFF,2014J,534457,Pass,269,67
FFF,2014J,535542,Withdrawn,269,67
FFF,2014J,535671,Pass,269,67
FFF,2014J,535997,Withdrawn,269,67
FFF,2014J,536351,Pass,269,67
FFF,2014J,536475,Fail,269,67
FFF,2014J,536963,Pass,269,67
FFF,2014J,537321,Withdrawn,269,67
FFF,2014J,537322,Pass,269,67
FFF,2014J,537606,Fail,269,67
FFF,2014J,537811,Distinction,269,67
FFF,2014J,539308,Fail,269,67
FFF,2014J,539913,Withdrawn,269,67
FFF,2014J,539945,Pass,269,67
FFF,2014J,540155,Withdrawn,269,67
FFF,2014J,540723,Pass,269,67
FFF,2014J,541184,Withdrawn,269,67
FFF,2014J,541532,Withdrawn,269,67
FFF,2014J,541921,Pass,269,67
FFF,2014J,542202,Pass,269,67
FFF,2014J,542550,Withdrawn,269,67
FFF,2014J,543010,Fail,269,67
FFF,2014J,543432,Withdrawn,269,67
FFF,2014J,544141,Fail,269,67
FFF,2014J,544745,Fail,269,67
FFF,2014J,545164,Pass,269,67
FFF,2014J,545962,Pass,269,67
FFF,2014J,546547,Pass,269,67
FFF,2014J,546645,Pass,269,67
FFF,2014J,547347,Pass,269,67
FFF,2014J,549219,Pass,269,67
FFF,2014J,549321,Distinction,269,67
FFF,2014J,549523,Fail,269,67
FFF,2014J,549847,Pass,269,67
FFF,2014J,550420,Distinction,269,67
FFF,2014J,550703,Distinction,269,67
FFF,2014J,552173,Pass,269,67
FFF,2014J,552832,Fail,269,67
FFF,2014J,553031,Pass,269,67
FFF,2014J,553284,Pass,269,67
FFF,2014J,553813,Pass,269,67
FFF,2014J,554063,Distinction,269,67
FFF,2014J,554525,Pass,269,67
FFF,2014J,555049,Distinction,269,67
FFF,2014J,555277,Withdrawn,269,67
FFF,2014J,555827,Fail,269,67
FFF,2014J,556126,Pass,269,67
FFF,2014J,557085,Distinction,269,67
FFF,2014J,557290,Pass,269,67
FFF,2014J,557792,Withdrawn,269,67
FFF,2014J,557830,Fail,269,67
FFF,2014J,558044,Distinction,269,67
FFF,2014J,558342,Fail,269,67
FFF,2014J,558764,Pass,269,67
FFF,2014J,559882,Withdrawn,269,67
FFF,2014J,560047,Pass,269,67
FFF,2014J,560459,Withdrawn,269,67
FFF,2014J,560645,Pass,269,67
FFF,2014J,560659,Withdrawn,269,67
FFF,2014J,560765,Withdrawn,269,67
FFF,2014J,560823,Withdrawn,269,67
FFF,2014J,561231,Pass,269,67
FFF,2014J,561311,Withdrawn,269,67
FFF,2014J,561519,Withdrawn,269,67
FFF,2014J,562064,Pass,269,67
FFF,2014J,562754,Pass,269,67
FFF,2014J,562762,Withdrawn,269,67
FFF,2014J,562990,Pass,269,67
FFF,2014J,563108,Pass,269,67
FFF,2014J,563414,Pass,269,67
FFF,2014J,564243,Pass,269,67
FFF,2014J,564617,Fail,269,67
FFF,2014J,564770,Fail,269,67
FFF,2014J,564821,Withdrawn,269,67
